FileNo,Date/time,Latitude,Longitude,Elevation
66,2022-05-09 00:18:03.373730,-8.871574832457211,126.32852955841919,420.63742681846793
67,2022-05-09 00:18:18.016089,-9.611190156932226,126.86894083042132,420.8757530673577
68,2022-05-09 00:18:32.695535,-10.351578759348955,127.41332669757786,421.1194653047658
69,2022-05-09 00:18:47.362591,-11.090050331033998,127.95999729546747,421.3675869300708
70,2022-05-09 00:19:02.017866,-11.826655584958422,128.50926421742358,421.62001399547097
71,2022-05-09 00:19:16.652120,-12.56082899712859,129.0609795663436,421.8764244374294
72,2022-05-09 00:19:31.293799,-13.293872624935767,129.61640705158595,422.1371498448442
73,2022-05-09 00:19:45.913040,-14.024197801977374,130.17463080116207,422.4014973505784
74,2022-05-09 00:20:00.578379,-14.755143154643124,130.73851612502855,422.6705616255126
75,2022-05-09 00:20:15.463635,-15.495224854377982,131.31509159515863,422.9474682735734
76,2022-05-09 00:20:30.149598,-16.223485979464346,131.88836100967117,423.2242507857477
77,2022-05-09 00:20:44.818755,-16.94891140486831,132.4655893108714,423.5040920670355
78,2022-05-09 00:20:59.717059,-17.683524491482046,133.05681619965324,423.7915774211174
79,2022-05-09 00:21:14.340323,-18.402342856216713,133.64224153077933,424.076767933185
80,2022-05-09 00:21:29.006130,-19.120942492240996,134.2347285502022,424.36560532378695
81,2022-05-09 00:21:43.637448,-19.83541998196697,134.8314127032694,424.65637728055464
82,2022-05-09 00:21:58.315641,-20.549626129023522,135.43587709039969,424.9505061011279
83,2022-05-09 00:22:12.946128,-21.258841563127707,136.04449138694756,425.24589718407276
84,2022-05-09 00:22:27.617704,-21.967250389236842,136.66121538499905,425.544138067242
85,2022-05-09 00:22:42.275976,-22.67210376805155,137.2840655442176,425.84392644355717
86,2022-05-09 00:22:57.199242,-23.386554783429407,137.92531205857492,426.1507752708871
87,2022-05-09 00:23:11.837914,-24.084173564252005,138.5616230387961,426.45316923078593
88,2022-05-09 00:23:26.461388,-24.777774375998874,139.2047897815786,426.7564209589332
89,2022-05-09 00:23:41.297030,-25.47788517734161,139.86522411380116,427.06502640514503
90,2022-05-09 00:23:56.172555,-26.176185366756897,140.5358200455157,427.37521972319735
91,2022-05-09 00:24:10.829797,-26.860437685670046,141.20507048059474,427.68136311955953
92,2022-05-09 00:24:25.464340,-27.539717735255437,141.88201573128035,427.98730689136784
93,2022-05-09 00:24:40.092547,-28.214642282892665,142.56770697926848,428.2931688036124
94,2022-05-09 00:24:54.737571,-28.886103085517913,143.26355248460777,428.5992021321781
95,2022-05-09 00:25:09.650299,-29.5653136884461,143.98209620093752,428.9104125589593
96,2022-05-09 00:25:24.546711,-30.239044335292,144.71025910472883,429.220623695794
97,2022-05-09 00:25:39.206739,-30.897252796303242,145.43733918016372,429.5250225968762
98,2022-05-09 00:25:53.830696,-31.5489122041572,146.1733598966068,429.82757639276326
99,2022-05-09 00:26:08.679731,-32.2053323599372,146.93199112140258,430.1334138826108
100,2022-05-09 00:26:23.612067,-32.859901708904246,147.7067440274756,430.4393431863315
101,2022-05-09 00:26:38.500604,-33.506791345393566,148.49142227187212,430.7425016345148
102,2022-05-09 00:26:53.192460,-34.13930229911136,149.27806998203533,431.0395951398044
103,2022-05-09 00:27:08.124708,-34.77595792793293,150.0904740892052,431.33919437811676
104,2022-05-09 00:27:22.810939,-35.39581823862194,150.9025685744869,431.63131946365974
105,2022-05-09 00:27:37.491013,-36.00893864468779,151.72766001076593,431.92057850356
106,2022-05-09 00:27:52.163555,-36.614999410595736,152.56598124789716,432.2067063848999
107,2022-05-09 00:28:06.861895,-37.215135430986486,153.41985987924292,432.49013040378566
108,2022-05-09 00:28:21.521653,-37.80646154777198,154.2858922719796,432.7693848768942
109,2022-05-09 00:28:36.163990,-38.38961185399639,155.16561351038388,433.0446724007028
110,2022-05-09 00:28:50.851166,-38.96676026040915,156.06314794734004,433.3169275951822
111,2022-05-09 00:29:05.774033,-39.54490211559379,156.99097606831205,433.5893566773704
112,2022-05-09 00:29:20.497516,-40.106848771037,157.92244869794973,433.8537785776618
113,2022-05-09 00:29:35.170401,-40.658193216396946,158.86691276956694,434.11276189116484
114,2022-05-09 00:29:49.881780,-41.2019768758383,159.83039676766978,434.36766992054396
115,2022-05-09 00:30:04.581041,-41.73599567633225,160.80995916651375,434.6174089806302
116,2022-05-09 00:30:19.277819,-42.260286472304195,161.80651319346828,434.86194505415403
117,2022-05-09 00:30:33.970588,-42.77447276571152,162.82023449787457,435.10105783287565
118,2022-05-09 00:30:48.643315,-43.27766436458626,163.85020680350055,435.33429709015326
119,2022-05-09 00:31:03.514577,-43.77681364247496,164.9123384139069,435.5648394006361
120,2022-05-09 00:31:18.155342,-44.257217145522674,165.97618009744824,435.7858720882284
121,2022-05-09 00:31:32.795889,-44.72630451237576,167.05815914723948,436.0008167961056
122,2022-05-09 00:31:47.427726,-45.1834621148622,168.15780427448257,436.2093827068349
123,2022-05-09 00:32:02.082565,-45.629295677386864,169.27764320631704,436.4118407207434
124,2022-05-09 00:32:16.749755,-46.06305777838949,170.41699298447216,436.6078501101924
125,2022-05-09 00:32:31.428547,-46.48431702832441,171.57587823474628,436.7972217250368
126,2022-05-09 00:32:46.125115,-46.892825720068814,172.75482553545632,436.97985514731437
127,2022-05-09 00:33:01.019046,-47.29287184007305,173.96854466319334,437.15766447738986
128,2022-05-09 00:33:15.698061,-47.67302848805322,175.18332924158582,437.3255974146091
129,2022-05-09 00:33:30.378822,-48.03882385248083,176.41653203967982,437.4861484430227
130,2022-05-09 00:33:45.302859,-48.39551193423397,177.68865055930038,437.64163048879567
131,2022-05-09 00:33:59.974605,-48.73086724398921,178.9570999214988,437.7867524891533
132,2022-05-09 00:34:14.820951,-49.054388611637584,-179.74169575411779,437.9256743928968
133,2022-05-09 00:34:29.670420,-49.36166232040508,-178.42292437320603,438.05652377476525
134,2022-05-09 00:34:44.563687,-49.653076546062515,-177.08339847665573,438.17950588786965
135,2022-05-09 00:34:59.231985,-49.923315012848605,-175.7481848488901,438.2924438867589
136,2022-05-09 00:35:13.864888,-50.17597760376652,-174.40106241007132,438.3969183647542
137,2022-05-09 00:35:28.765790,-50.41555251759497,-173.0144979683063,438.4948023099185
